Date,State,Hail Diameter (inch),Injuries,Deaths,Property Damages ($K),Crop Damage ($K)
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1.5,0,0,0,0
05/06/2025,TEXAS,1.25,0,0,0,0
05/06/2025,TEXAS,0.75,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1.25,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,0.75,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,0.75,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1.5,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1.25,0,0,0,0
05/06/2025,TEXAS,1.25,0,0,0,0
05/06/2025,TEXAS,1.5,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1.25,0,0,0,0
05/06/2025,TEXAS,1.5,0,0,0,0
05/06/2025,LOUISIANA,1.75,0,0,0,0
05/06/2025,TEXAS,0.75,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,LOUISIANA,1.5,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,LOUISIANA,1.75,0,0,0,0
05/06/2025,LOUISIANA,1.5,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,LOUISIANA,1.25,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,LOUISIANA,1.25,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,PENNSYLVANIA,1,0,0,0,0
05/06/2025,NEVADA,1,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,NEW MEXICO,1.5,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,ARANSAS,1,0,0,0,0
05/06/2025,TEXAS,0.75,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,LOUISIANA,1.5,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1.5,0,0,0,0
05/06/2025,TEXAS,1.5,0,0,0,0
05/06/2025,TEXAS,1.25,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,PENNSYLVANIA,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,0.88,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1.75,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,ARIZONA,1,0,0,0,0
05/06/2025,FLORIDA,1.5,0,0,0,0
05/06/2025,TEXAS,0.75,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,TEXAS,1,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,TEXAS,0.75,0,0,0,0
05/06/2025,TEXAS,1.5,0,0,0,0
05/06/2025,LOUISIANA,1.25,0,0,0,0
05/06/2025,TEXAS,1.5,0,0,0,0
05/06/2025,TEXAS,2,0,0,0,0
05/06/2025,LOUISIANA,1.25,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,LOUISIANA,1,0,0,0,0
05/06/2025,TEXAS,0.75,0,0,0,0
05/07/2025,TEXAS,4.5,0,0,0,0
05/07/2025,OLAHOMA,0.88,0,0,0,0
05/07/2025,FLORIDA,0.88,0,0,0,0
05/07/2025,ARANSAS,1.75,0,0,50,0
05/08/2025,ENTUCY,1,0,0,0,0
05/08/2025,ENTUCY,1.75,0,0,0,0
05/08/2025,TENNESSEE,1.5,0,0,0,0
05/08/2025,TENNESSEE,1.25,0,0,0,0
05/08/2025,TENNESSEE,2,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,MISSISSIPPI,1,0,0,0,0
05/08/2025,TENNESSEE,0.88,0,0,0,0
05/08/2025,MISSISSIPPI,2,0,0,0,0
05/08/2025,TENNESSEE,1.75,0,0,0,0
05/08/2025,MISSISSIPPI,1.75,0,0,0,0
05/08/2025,ENTUCY,1.5,0,0,0,0
05/08/2025,MISSISSIPPI,1,0,0,0,0
05/08/2025,ENTUCY,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,GEORGIA,1,0,0,0,0
05/08/2025,TENNESSEE,0.88,0,0,0,0
05/08/2025,TENNESSEE,1.25,0,0,0,0
05/08/2025,ENTUCY,1,0,0,0,0
05/08/2025,ENTUCY,1.5,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,MISSISSIPPI,1,0,0,0,0
05/08/2025,TEXAS,1,0,0,0,0
05/08/2025,ENTUCY,1.75,0,0,0,0
05/08/2025,GEORGIA,0.75,0,0,0,0
05/08/2025,ENTUCY,1.25,0,0,0,0
05/08/2025,TEXAS,1,0,0,0,0
05/08/2025,GEORGIA,0.75,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,SOUTH CAROLINA,0.88,0,0,0,0
05/08/2025,SOUTH CAROLINA,0.75,0,0,0,0
05/08/2025,GEORGIA,0.88,0,0,0,0
05/08/2025,TENNESSEE,2,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1.5,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,GEORGIA,1,0,0,0,0
05/08/2025,TEXAS,0.88,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1.25,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1.75,0,0,0,0
05/08/2025,NORTH CAROLINA,1.75,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,0.75,0,0,0,0
05/08/2025,NORTH CAROLINA,1.75,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,TENNESSEE,1.25,0,0,0,0
05/08/2025,TENNESSEE,1.75,0,0,5,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,ALABAMA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,TENNESSEE,1.25,0,0,0,0
05/08/2025,TEXAS,2.75,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,0.75,0,0,0,0
05/08/2025,NORTH CAROLINA,1.5,0,0,0,0
05/08/2025,TEXAS,1.75,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,TEXAS,1.75,0,0,0,0
05/08/2025,TENNESSEE,1.25,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,TEXAS,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,TENNESSEE,1.25,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,VIRGINIA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,TENNESSEE,1.5,0,0,0,0
05/08/2025,NORTH CAROLINA,0.88,0,0,0,0
05/08/2025,VIRGINIA,1,0,0,0,0
05/08/2025,TENNESSEE,1.25,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,TEXAS,1,0,0,0,0
05/08/2025,TENNESSEE,1.5,0,0,0,0
05/08/2025,VIRGINIA,1.75,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,GEORGIA,1,0,0,0,0
05/08/2025,MASSACHUSETTS,1,0,0,0,0
05/08/2025,ALABAMA,1,0,0,0,0
05/08/2025,VIRGINIA,1.5,0,0,0,0
05/08/2025,NORTH CAROLINA,1.25,0,0,0,0
05/08/2025,ALABAMA,1.5,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1.5,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,VIRGINIA,1,0,0,0,0
05/08/2025,ALABAMA,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,ENTUCY,1,0,0,0,0
05/08/2025,TEXAS,1,0,0,0,0
05/08/2025,TEXAS,1.5,0,0,0,0
05/08/2025,NORTH CAROLINA,1.25,0,0,0,0
05/08/2025,ALABAMA,2,0,0,0,0
05/08/2025,ALABAMA,1.75,0,0,0,0
05/08/2025,WEST VIRGINIA,1,0,0,0,0
05/08/2025,TEXAS,2,0,0,0,0
05/08/2025,TEXAS,1.75,0,0,0,0
05/08/2025,TEXAS,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,ALABAMA,1.75,0,0,0,0
05/08/2025,NORTH CAROLINA,1.25,0,0,0,0
05/08/2025,TENNESSEE,1.75,0,0,0,0
05/08/2025,TENNESSEE,1.5,0,0,0,0
05/08/2025,TEXAS,2,0,0,0,0
05/08/2025,TEXAS,1.75,0,0,0,0
05/08/2025,TEXAS,1,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,TEXAS,3,0,0,0,0
05/08/2025,TEXAS,1.75,0,0,0,0
05/08/2025,TEXAS,1.75,0,0,0,0
05/08/2025,TENNESSEE,1.75,0,0,0,0
05/08/2025,TENNESSEE,2,0,0,0,0
05/08/2025,TENNESSEE,1.5,0,0,0,0
05/08/2025,TENNESSEE,2.5,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TEXAS,1.75,0,0,0,0
05/08/2025,VIRGINIA,1.5,0,0,0,0
05/08/2025,NORTH CAROLINA,0.75,0,0,0,0
05/08/2025,NORTH CAROLINA,1,0,0,0,0
05/08/2025,ALABAMA,1,0,0,0,0
05/08/2025,VIRGINIA,1,0,0,0,0
05/08/2025,TEXAS,1.5,0,0,0,0
05/08/2025,ALABAMA,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,2.75,0,0,0,0
05/08/2025,TENNESSEE,1.75,0,0,0,0
05/08/2025,TENNESSEE,1.5,0,0,0,0
05/08/2025,SOUTH CAROLINA,1.25,0,0,0,0
05/08/2025,TENNESSEE,2,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,VIRGINIA,1,0,0,0,0
05/08/2025,TEXAS,0.88,0,0,0,0
05/08/2025,SOUTH CAROLINA,1,0,0,0,0
05/08/2025,SOUTH CAROLINA,1.25,0,0,0,0
05/08/2025,SOUTH CAROLINA,1.25,0,0,0,0
05/08/2025,VIRGINIA,1,0,0,0,0
05/08/2025,VIRGINIA,0.75,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,TENNESSEE,1,0,0,0,0
05/08/2025,GEORGIA,1,0,0,0,0
05/08/2025,GEORGIA,1.5,0,0,0,0
05/08/2025,GEORGIA,1.25,0,0,0,0
05/08/2025,GEORGIA,1.5,0,0,0,0
05/08/2025,GEORGIA,1.25,0,0,0,0
05/08/2025,GEORGIA,1.75,0,0,0,0
05/08/2025,GEORGIA,1.5,0,0,0,0
05/08/2025,GEORGIA,1.75,0,0,0,0
05/09/2025,SOUTH CAROLINA,0.75,0,0,0,0
05/09/2025,SOUTH CAROLINA,1,0,0,0,0
05/09/2025,FLORIDA,1,0,0,0,0
05/09/2025,FLORIDA,0.88,0,0,0,0
05/10/2025,FLORIDA,0.75,0,0,0,0
05/10/2025,FLORIDA,1,0,0,0,0
05/10/2025,FLORIDA,1,0,0,0,0
05/10/2025,ALABAMA,1,0,0,0,0
05/11/2025,MONTANA,1,0,0,0,0
05/11/2025,IDAHO,1,0,0,0,0
05/11/2025,IDAHO,1.25,0,0,0,0
05/11/2025,IDAHO,1,0,0,0,0
05/11/2025,IDAHO,1,0,0,0,0
05/11/2025,MONTANA,0.88,0,0,0,0
05/11/2025,MONTANA,1.5,0,0,0,0
05/12/2025,TENNESSEE,1.25,0,0,0,0
05/12/2025,GEORGIA,1,0,0,0,0
05/13/2025,NORTH CAROLINA,0.75,0,0,0,0
05/13/2025,VIRGINIA,0.75,0,0,0,0
05/13/2025,VIRGINIA,0.88,0,0,0,0
05/13/2025,WEST VIRGINIA,1,0,0,0,0
05/13/2025,VIRGINIA,1,0,0,0,0
05/13/2025,SOUTH DAOTA,1,0,0,0,0
05/14/2025,NORTH CAROLINA,1,0,0,0,0
05/14/2025,SOUTH CAROLINA,0.88,0,0,0,0
05/14/2025,COLORADO,0.75,0,0,0,0
05/14/2025,COLORADO,1,0,0,0,0
05/14/2025,COLORADO,1,0,0,0,0
05/14/2025,COLORADO,1.25,0,0,0,0
05/14/2025,COLORADO,1,0,0,0,0
05/14/2025,COLORADO,0.75,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,NORTH CAROLINA,1,0,0,0,0
05/14/2025,NEBRASA,1,0,0,0,0
05/14/2025,COLORADO,0.75,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,NEBRASA,1.25,0,0,0,0
05/14/2025,SOUTH CAROLINA,1,0,0,0,0
05/14/2025,NEBRASA,1,0,0,0,0
05/14/2025,COLORADO,0.88,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,NEBRASA,2,0,0,0,0
05/14/2025,COLORADO,1,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,NEBRASA,2,0,0,0,0
05/14/2025,NEBRASA,2.5,0,0,0,0
05/14/2025,ANSAS,1.25,0,0,0,0
05/14/2025,NEBRASA,1.25,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,NEBRASA,1,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,NEBRASA,1,0,0,0,0
05/14/2025,NEBRASA,1.75,0,0,0,0
05/14/2025,ANSAS,0.75,0,0,0,0
05/14/2025,NEBRASA,2.5,0,0,0,0
05/15/2025,OLAHOMA,1.25,0,0,0,0
05/15/2025,MINNESOTA,0.88,0,0,0,0
05/15/2025,ARANSAS,1.25,0,0,25,0
05/15/2025,MINNESOTA,1,0,0,0,0
05/15/2025,MINNESOTA,1,0,0,0,0
05/15/2025,MINNESOTA,1,0,0,0,0
05/15/2025,MINNESOTA,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,MINNESOTA,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,MINNESOTA,0.75,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,MINNESOTA,1.5,0,0,0,0
05/15/2025,WISCONSIN,0.75,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,0.75,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,WISCONSIN,2,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,2.75,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,13,63
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,2,0,0,0,0
05/15/2025,NORTH CAROLINA,1.25,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,0.88,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,0.88,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,30,17
05/15/2025,WISCONSIN,1.75,0,0,8,13
05/15/2025,WISCONSIN,4,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,WISCONSIN,2,0,0,0,0
05/15/2025,WISCONSIN,2,0,0,11,52
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,2.25,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,2
05/15/2025,WISCONSIN,2,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,2.25,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,NORTH CAROLINA,1,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,ILLINOIS,2,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,ILLINOIS,1.25,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,VIRGINIA,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,2,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,VIRGINIA,1.75,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,2.75,0,0,20,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,WISCONSIN,2.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,2,0,0,7,0
05/15/2025,VIRGINIA,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,NORTH CAROLINA,2.5,0,0,0,0
05/15/2025,NORTH CAROLINA,1.5,0,0,0,0
05/15/2025,VIRGINIA,1,0,0,0,0
05/15/2025,WISCONSIN,2,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1.5,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,ILLINOIS,1.5,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,ILLINOIS,2,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,NORTH CAROLINA,1.75,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,2,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,ILLINOIS,0.75,0,0,0,0
05/15/2025,WISCONSIN,2,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,WISCONSIN,1.5,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,2,0,0,0,0
05/15/2025,ILLINOIS,2,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,VIRGINIA,1,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1.25,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,ILLINOIS,0.75,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1.25,0,0,0,0
05/15/2025,ILLINOIS,1.25,0,0,0,0
05/15/2025,ILLINOIS,0.75,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,2.5,0,0,0,0
05/15/2025,ILLINOIS,2,0,0,0,0
05/15/2025,WISCONSIN,1.75,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,2,0,0,0,0
05/15/2025,ILLINOIS,2,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,ILLINOIS,0.75,0,0,0,0
05/15/2025,ILLINOIS,1.25,0,0,0,0
05/15/2025,NORTH CAROLINA,1,0,0,0,0
05/15/2025,ILLINOIS,1.5,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,VIRGINIA,1,0,0,0,0
05/15/2025,ILLINOIS,0.88,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,WISCONSIN,1,0,0,0,0
05/15/2025,ILLINOIS,1.25,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,VIRGINIA,2,0,0,0,0
05/15/2025,ILLINOIS,1.5,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,ILLINOIS,1.75,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1,0,0,0,0
05/15/2025,ILLINOIS,1.5,0,0,0,0
05/15/2025,ILLINOIS,2.5,0,0,0,0
05/15/2025,ILLINOIS,1.25,0,0,0,0
05/15/2025,ILLINOIS,3,0,0,0,0
05/15/2025,VIRGINIA,1.75,0,0,0,0
